time,current,V0,T0,V1,T1,V2,T2,V3,T3,V4,T4,V5,T5,V6,T6,V7,T7,V8,T8,V9,T9,pack_mean,V0_dev,V1_dev,V2_dev,V3_dev,V4_dev,V5_dev,V6_dev,V7_dev,V8_dev,V9_dev,T0_roc,T1_roc,T2_roc,T3_roc,T4_roc,T5_roc,T6_roc,T7_roc,T8_roc,T9_roc,anomaly
93,44.469076145818505,3.707542007878044,25.728651572042608,3.6994147437263005,36.27549706731999,3.7225210050154436,32.112113618132106,3.6989721255282304,30.44647782825832,3.6645393506358626,29.890211998767427,3.7252384300142802,30.571108149715315,3.681885353982748,31.04224485675868,3.6869246732270238,31.290431171900114,3.6880867741191303,31.111208932006896,3.7274887618634165,30.1791613625105,3.700261322599048,0.007280685278995946,-0.0008465788727476387,0.02225968241639542,-0.0012891970708177602,-0.035721971963185606,0.02497710741523207,-0.01837596861630031,-0.01333664937202439,-0.012174548479917835,0.027227439264368325,-4.211059888915688,7.410908635757359,5.161156191370456,-0.03537216632061657,-0.6415605973512406,-2.9671252508112573,1.7657709944323052,0.7301883939612139,2.442179761387326,-1.5671774988764327,1
94,14.021353198778126,3.723316120384168,29.180078992294455,3.6959109004062958,28.505843841396718,3.6972949134921262,32.2907783770947,3.7200713312036657,28.936886125513887,3.7466648880857063,28.211300174649196,3.703845653487981,28.632080996401807,3.739141272810833,28.928773323149176,3.695171711791596,31.713234209251354,3.719039207270196,31.030085346552376,3.722023115244946,31.431316489515783,3.7162479114177507,0.007068208966417355,-0.02033701101145491,-0.018952997925624437,0.00382341978591505,0.03041697666795562,-0.012402257929769789,0.0228933613930824,-0.02107619962615459,0.002791295852445419,0.00577520382719543,3.4514274202518465,-7.769653225923271,0.17866475896259715,-1.5095917027444337,-1.6789118241182308,-1.939027153313507,-2.113471533609502,0.42280303735124036,-0.08112358545452025,1.2521551270052846,1
95,11.428262928537738,3.716008190504554,28.649643450051236,3.7150858265962716,29.710962658568963,3.723778267429493,28.415160158000077,3.7141660769440215,29.38407694072192,3.707028964150832,26.21277066609243,3.7214030047663287,30.426587414745878,3.699469574815019,30.00241095072445,3.682362506975446,28.365822737863617,3.696738660721125,31.31849133686481,3.6851019471038713,31.875140275253116,3.706114302000697,0.009893888503857085,0.00897152459557482,0.017663965428796224,0.008051774943324652,0.000914662150135026,0.015288702765631879,-0.00664472718567799,-0.02375179502525082,-0.009375641279572022,-0.021012354896825514,-0.5304355422432181,1.2051188171722451,-3.8756182190946262,0.4471908152080317,-1.9985295085567678,1.7945064183440707,1.0736376275752733,-3.347411471387737,0.28840599031243386,0.44382378573733305,1
96,7.260170515878819,3.6967727125398095,26.918413915138267,3.6858085541409356,29.734966640916205,3.680039403256406,30.157792193197018,3.684731373197,30.046277446196335,3.717458383735416,26.694162604322234,3.6874018949056317,32.406225292861606,3.6969015079632745,28.290654110057165,3.714014725702658,30.670074250524934,3.6944321765837804,30.01592856529466,3.7126672262968734,32.007419047621354,3.697022795832178,-0.0002500832923684193,-0.01121424169124241,-0.016983392575772083,-0.012291422635177796,0.020435587903238073,-0.009620900926546216,-0.00012128786890341914,0.01699192987048015,-0.002590619248397541,0.015644430464695436,-1.7312295349129698,0.024003982347242214,1.7426320351969409,0.6622005054744164,0.4813919382298053,1.979637878115728,-1.7117568406672845,2.304251512661317,-1.3025627715701482,0.13227877236823815,1
97,25.220738391783893,3.7360102236302173,30.784831934357534,3.724778927058789,28.982072748585004,3.7041931883054926,29.948851375616012,3.6901672762873594,26.461848190221765,3.7161424519327464,28.610573737821884,3.680529076005911,29.18143512377379,3.7095271553871245,28.951823204130815,3.7101094031833326,30.304709744067445,3.721204198149978,28.3551601352356,3.755193200778222,32.242061334648945,3.714785510071917,0.021224713558300135,0.00999341698687184,-0.01059232176642455,-0.02461823378455774,0.0013569418608292416,-0.034256434066006314,-0.005258354684792632,-0.0046761068885845525,0.006418688078060786,0.04040769070630468,3.8664180192192674,-0.7528938923312012,-0.2089408175810057,-3.5844292559745696,1.9164111334996505,-3.2247901690878145,0.6611690940736494,-0.36536450645748886,-1.6607684300590613,0.23464228702759016,1
98,5.0060611852018395,3.6874761993555687,32.05484307067755,3.7003075796274425,28.672559246040574,3.7191019275888295,29.68081087635001,3.679342615428259,31.889943330777463,3.6828310011925063,29.547478257652497,3.722511755420807,31.512106644157292,3.6945404920016034,29.86890478643799,3.6844492192031004,33.96338361280006,3.7145736959443383,33.1375572082057,3.6902360600553554,27.343807475132504,3.697537054581781,-0.01006085522621225,0.0027705250456615538,0.02156487300704857,-0.018194439153521813,-0.014706053389274665,0.024974700839026198,-0.002996562580177553,-0.013087835378680523,0.017036641362557337,-0.007300994526425519,1.270011136320015,-0.30951350254443,-0.2680404992660037,5.428095140555698,0.9369045198306125,2.3306715203835005,0.9170815823071763,3.6586738687326132,4.782397072970099,-4.898253859516441,1
99,36.67356912354491,3.7193079496918235,30.001055917713195,3.7247226144361245,31.20241349785823,3.701773151819229,27.112290367732918,3.703946314148112,25.407638093725524,3.6876469620913133,28.898926301016832,3.6936785428794594,27.558575148171684,3.712315422995423,28.983719604705378,3.7240776887433764,29.704439362365058,3.69721107448638,29.093503181953974,3.690996214702972,32.90493506894149,3.7055675935994214,0.013740356092402095,0.019155020836703063,-0.0037944417801925034,-0.0016212794513092987,-0.017920631508108187,-0.011889050719962047,0.006747829396001492,0.018510095143954963,-0.008356519113041472,-0.014571378896449438,-2.053787152964354,2.5298542518176568,-2.568520508617091,-6.482305237051939,-0.6485519566356643,-3.953531495985608,-0.8851851817326128,-4.258944250435,-4.044054026251725,5.561127593808987,1
100,41.99809490673905,3.6920667568035617,32.54918375058703,3.709650480976572,31.62012460810538,3.6925881895385513,32.150351871336916,3.7420761218425485,27.262590912880665,3.6945396047854797,33.095999507848035,3.7073025082396605,28.47718491343039,3.719418826627537,30.384585956283793,3.7320450645121386,29.70355424481646,3.6851598772868472,28.24303432690386,3.6916407299232272,27.174928473157994,3.7066488160536126,-0.01458205925005096,0.0030016649229591685,-0.014060626515061347,0.035427305788935826,-0.012109211268132913,0.0006536921860478273,0.012770010573924573,0.02539624845852595,-0.021488938766765386,-0.0150080861303854,2.5481278328738313,0.4177111102471507,5.038061503603998,1.854952819155141,4.197073206831202,0.9186097652587044,1.400866351578415,-0.0008851175485986573,-0.8504688550501136,-5.730006595783497,1
101,7.61413784361574,3.7008183835079147,29.96147924053121,3.679956250884371,29.474218341583466,3.704816486908403,30.044931785624094,3.6897357286705685,31.09423823035042,3.6954280016932,27.638374369382312,3.68011301250783,32.22864338933775,3.648753326824094,31.430762630882487,3.696179444747997,31.43637145141587,3.7482523084322583,30.876951477619453,3.7156920857579605,30.03923331538798,3.695974502993459,0.004843880514455723,-0.016018252109088138,0.008841983914944063,-0.006238774322890439,-0.0005465013002590169,-0.015861490485629126,-0.04722117616936483,0.00020494175453800167,0.05227780543879934,0.01971758276450153,-2.587704510055815,-2.1459062665219157,-2.1054200857128222,3.8316473174697556,-5.457625138465723,3.7514584759073593,1.0461766745986942,1.7328172065994103,2.633917150715593,2.864304842229984,1
102,10.6497596643194,3.695246097506207,25.45300748176939,3.703844695283905,28.127422735186457,3.6996170689827497,29.208342438536675,3.6851554095961676,29.640751999529527,3.656768793333616,28.513731470464034,3.7051114730742474,28.405994392835638,3.7197733833871602,33.34296578236418,3.672971084702161,29.784881736282184,3.713404397945547,28.60991267970052,3.713539327746791,29.9176610461749,3.696543173155855,-0.001297075649647983,0.007301522128049687,0.003073895826894546,-0.011387763559687514,-0.03977437982223897,0.008568299918392253,0.023230210231305115,-0.023572088453694295,0.016861224789691764,0.01699615459093584,-4.5084717587618215,-1.3467956063970092,-0.8365893470874184,-1.453486230820893,0.8753571010817218,-3.82264899650211,1.9122031514816946,-1.6514897151336854,-2.267038797918932,-0.12157226921307895,1
103,48.100541044469175,3.7004177297659195,30.99644349699357,3.704614018114374,32.28029807704253,3.6447967046965486,33.161081373136746,3.687672771839211,27.969811616344263,3.6924960723935216,28.378284977579323,3.6936456980648753,27.48484428217077,3.7256328759000756,29.531960281786038,3.7111538212145025,30.93271674889267,3.6777708408612595,31.974669033178202,3.70493009556864,29.848097952714955,3.6943130628418928,0.00610466692402678,0.010300955272481094,-0.049516358145344164,-0.006640291002681931,-0.0018169904483711363,-0.000667364777017454,0.03131981305818288,0.016840758372609788,-0.016542221980633265,0.01061703272674741,5.543436015224181,4.152875341856074,3.9527389346000703,-1.6709403831852647,-0.13544649288471078,-0.9211501106648683,-3.811005500578144,1.1478350126104857,3.3647563534776808,-0.06956309345994427,1
104,36.847460762038736,3.678218397677044,34.37529974910004,3.696883570513418,26.21105386232607,3.660757238300179,28.872599649884197,3.7116914525589917,29.833932793014455,3.7000760615224637,29.598501672894272,3.6674736129207686,27.535715340370334,3.6894012446107505,30.89572349550359,3.7044925157077806,30.742188102627843,3.7168305668407955,30.09592289196309,3.6876472678121153,30.663687726517033,3.691347192846431,-0.013128795169387253,0.00553637766698678,-0.03058995454625224,0.020344259712560486,0.008728868676032508,-0.023873579925662636,-0.0019459482356807278,0.013145322861349396,0.02548337399436429,-0.0036999250343159318,3.3788562521064662,-6.069244214716459,-4.2884817232525485,1.8641211766701922,1.2202166953149494,0.050871058199565056,1.3637632137175508,-0.19052864626482702,-1.8787461412151103,0.8155897738020776,1
105,16.679380242924065,3.7404861924657373,31.439515884296362,3.672736519908144,27.413454084257673,3.6537941233522084,28.087127246363984,3.686760356444068,30.944812555760755,3.708517744123861,32.96823205707193,3.7003829555483154,30.71122669757132,3.687170261819114,29.373883938953693,3.709757445697422,29.99858281084671,3.736086962195735,27.499184532060564,3.696181924165454,31.209030652710734,3.6991874485720055,0.04129874389373178,-0.02645092866386145,-0.04539332521979711,-0.012427092127937467,0.009330295551855272,0.0011955069763098791,-0.01201718675289154,0.010569997125416286,0.03689951362372934,-0.003005524406551441,-2.9357838648036747,1.202400221931601,-0.7854724035202132,1.1108797627463005,3.3697303841776574,3.1755113572009854,-1.5218395565498959,-0.7436052917811331,-2.5967383599025275,0.5453429261937011,1
106,19.475149534679687,3.709391436366969,27.311771059273624,3.714282069994402,26.7934790663681,3.636923479456033,30.49502383315241,3.6825414064652087,30.30081087635233,3.6996050181293074,30.201040189016325,3.690268402186524,31.175463304959884,3.684076585906125,32.383917712234236,3.7067798737061852,28.81546693834977,3.684840155549627,30.812954954476837,3.668673005340718,26.840768985188248,3.687738143310111,0.021653293056858036,0.026543926684291286,-0.050814663854077846,-0.005196736844902183,0.011866874819196571,0.0025302588764133382,-0.0036615574039857712,0.019041730396074374,-0.002897987760484,-0.019065137969392687,-4.127744825022738,-0.6199750178895727,2.407896586788425,-0.6440016794084258,-2.7671918680556047,0.464236607388564,3.0100337732805436,-1.1831158724969413,3.3137704224162725,-4.368261667522486,1
107,21.136030768619293,3.6757765614143847,33.234425149937245,3.7146152823813305,30.208711875046426,3.630285461356729,28.202431903353745,3.680921211612067,27.33937274852202,3.6918592737414646,29.621759218445934,3.7137263691391342,31.843300223848917,3.702117889062305,29.744901759244932,3.71168825960945,33.022309860494694,3.73952881169031,27.097648619896884,3.668715167765779,29.97582210430789,3.692923428777296,-0.017146867362911156,0.021691853604034694,-0.06263796742056682,-0.012002217165228757,-0.001064155035831238,0.020802940361838385,0.009194460285009143,0.01876483083215419,0.04660538291301419,-0.02420826101151663,5.92265409066362,3.4152328086783257,-2.2925919297986646,-2.9614381278303092,-0.579280970570391,0.6678369188890336,-2.639015952989304,4.206842922144926,-3.715306334579953,3.135053119119643,1
108,31.60086364663324,3.68898557608609,32.07409457747986,3.6794756072250996,31.481181736206093,3.612675369213635,28.095642386521302,3.708877604604349,30.845310131003206,3.7002228312609753,30.218941208094577,3.7141928258101164,32.10505788269933,3.7253125907117126,28.854255820924504,3.6926240812664433,26.66677941770017,3.690428655159678,31.380473600760546,3.71915455307324,24.883263233485795,3.6931949694411337,-0.004209393355043556,-0.013719362216034092,-0.0805196002274986,0.01568263516321533,0.007027861819841608,0.02099785636898277,0.03211762127057893,-0.0005708881746904204,-0.002766314281455795,0.025959583632106487,-1.160330572457383,1.2724698611596672,-0.10678951683244264,3.5059373824811857,0.597181989648643,0.26175765885041,-0.8906459383204286,-6.3555304427945245,4.282824980863662,-5.092558870822096,1
109,7.458548900043754,3.678255081222744,29.071191475381223,3.6782834974222967,30.924121786503793,3.6235874656591305,31.56678101856519,3.677024119296827,29.496922227911007,3.7133262500181843,28.804979610616716,3.7092518258570792,32.84473972339701,3.6654838654241884,33.47779932759516,3.686448706953287,31.95771610156359,3.723882188060948,30.170636285130048,3.6803766893772067,28.383468556718146,3.683591968929189,-0.005336887706445026,-0.005308471506892509,-0.060004503270058684,-0.006567849632362233,0.029734281088995118,0.02565985692789008,-0.018108103505000805,0.0028567380240978046,0.040290219131758676,-0.0032152795519824195,-3.0029031020986388,-0.5570599497022997,3.471138632043889,-1.348387903092199,-1.4139615974778614,0.7396818406976848,4.623543506670654,5.290936683863421,-1.209837315630498,3.5002053232323505,1
110,36.919437281267435,3.709606093060266,25.38163253743027,3.688612325997038,30.314107210802902,3.611369604505492,32.1638841194817,3.702106186417582,31.99106493816616,3.668230709191649,31.632145686787695,3.715858697069862,29.851578042901217,3.7194078677969373,32.17492834806299,3.7160673009764236,31.848323647711805,3.700666558513316,29.154732878556885,3.6808764623370074,31.353196033231693,3.691280180586557,0.01832591247370896,-0.0026678545895193473,-0.079910576081065,0.010826005831024776,-0.023049471394908316,0.024578516483305002,0.02812768721038017,0.024787120389866413,0.009386377926758893,-0.010403718249549776,-3.6895589379509524,-0.610014575700891,0.5971031009165095,2.4941427102551543,2.827166076170979,-2.9931616804957955,-1.302870979532166,-0.10939245385178609,-1.0159034065731625,2.9697274765135475,1
111,41.318190674001634,3.6888339649210797,31.391075515131554,3.6779969153405663,31.69820422148629,3.5987900246124047,29.412066104671634,3.7155787300702423,29.856801496283865,3.709155457323038,26.96425250663838,3.733489848666951,29.28594159838678,3.699888079623419,31.780766327039572,3.7133748331118506,31.15041003221313,3.6781659824772137,31.00133144276242,3.6922580059505123,30.09954737436192,3.690753184209728,-0.001919219288648133,-0.012756268869161591,-0.09196315959732315,0.024825545860514442,0.01840227311331022,0.04273666445722313,0.009134895413691169,0.022621648902122704,-0.012587201732514153,0.0015048217407844788,6.009442977701283,1.3840970106833872,-2.751818014810066,-2.1342634418822968,-4.6678931801493135,-0.5656364445144355,-0.39416202102341913,-0.697913615498674,1.8465985642055358,-1.2536486588697748,1
112,7.325092474608249,3.7363844636659946,30.753148030278247,3.700798727944294,31.619715683274052,3.5752411290530586,28.70121661251251,3.705380481362751,31.54418957795058,3.7048727409405506,32.223157314263936,3.7277351613226233,33.86941199686678,3.6800721662166587,30.1394936976821,3.69440253827668,28.720470945111735,3.67765717346247,27.99505613678821,3.6797581022840484,27.796413604160215,3.688230268452913,0.04815419521308151,0.012568459491380857,-0.11298913939985455,0.01715021290983776,0.016642472487637505,0.03950489286971015,-0.00815810223625446,0.0061722698237667295,-0.01057309499044301,-0.008472166168864703,-0.6379274848533072,-0.07848853821223756,-0.7108494921591237,1.6873880816667146,5.258904807625555,4.583470398479999,-1.6412726293574735,-2.4299390871013955,-3.00627530597421,-2.303133770201704,1
113,20.883132655356047,3.6695528162756426,30.320036451705576,3.7222537674997986,31.00356547233509,3.5574147321261447,32.23479763180492,3.7306745541983304,32.896998459785856,3.689283970738954,29.28046270842183,3.6658528408481414,27.347904627835923,3.677669511201027,29.173069677753446,3.724716232400139,30.52056101316577,3.696882036441267,28.07248214757878,3.6890342540701884,28.085698170209913,3.6823334715799634,-0.01278065530432082,0.03992029591983526,-0.1249187394538187,0.048341082618367004,0.006950499158990819,-0.016480630731821932,-0.004663960378936238,0.04238276082017567,0.014548564861303515,0.006700782490224988,-0.4331115785726709,-0.6161502109389616,3.533581019292413,1.3528088818352764,-2.9426946058421066,-6.521507369030857,-0.9664240199286525,1.8000900680540362,0.07742601079056755,0.2892845660496981,1
114,24.44085174175277,3.673433700970699,26.50509383060987,3.701549474374745,29.743916587450776,3.5902719594930557,31.89689269972307,3.6877327837496345,27.42809045257035,3.687144853941029,30.175156437907177,3.734030421408415,30.791871351253548,3.6778348507636807,29.833231449451414,3.666775136745872,30.371385179482118,3.6834296912772504,30.394654525190422,3.6867443104241127,28.374544086163137,3.6788947183148495,-0.005461017344150498,0.02265475605989531,-0.08862275882179382,0.008838065434785047,0.008250135626179489,0.055135703093565525,-0.001059867551168825,-0.012119581568977633,0.004534972962400907,0.00784959210926317,-3.8149426210957067,-1.2596488848843137,-0.3379049320818517,-5.468908007215507,0.894693729485347,3.443966723417624,0.6601617716979682,-0.14917583368365328,2.3221723776116434,0.2888459159532246,1
115,33.06419502306197,3.6740083752614483,31.102952550479046,3.716594648357584,30.681178432800994,3.566227931089832,30.781391841856287,3.677034734224948,27.347055743377833,3.7163755528750975,32.0946354132429,3.7307586383682514,32.33917998485555,3.677549103875112,29.541218511863946,3.681649943579715,29.913046100372274,3.72035322933687,26.937784994888556,3.705429906216513,31.02850951203567,3.686598206318537,-0.012589831057088663,0.029996442039046833,-0.12037027522870503,-0.009563472093589098,0.029777346556560502,0.044160432049714426,-0.009049102443424939,-0.004948262738821985,0.03375502301833322,0.018831699897976062,4.597858719869176,0.9372618453502177,-1.1155008578667847,-0.08103470919251521,1.9194789753357213,1.5473086336020003,-0.2920129375874687,-0.4583390791098445,-3.4568695303018657,2.6539654258725314,1
116,25.261441076430064,3.6978046099236774,33.354925860625215,3.7099497051461134,29.015107851338964,3.5322923334494956,30.031615088223678,3.7084090495449513,29.826488498902112,3.6827121785817165,33.136479517839305,3.6971814417144477,32.58073624438934,3.706330806532173,31.615061999637618,3.7037932175412687,28.053515373254932,3.6678906982056194,30.71836609838416,3.6912198809825756,31.135883486150263,3.6797583921622037,0.01804621776147375,0.030191312983909757,-0.14746605871270813,0.028650657382747635,0.002953786419512827,0.017423049552244052,0.026572414369969266,0.024034825379064984,-0.011867693956584269,0.011461488820371901,2.2519733101461696,-1.66607058146203,-0.7497767536326094,2.4794327555242788,1.0418441045964073,0.24155625953379456,2.0738434877736722,-1.8595307271173418,3.780581103495603,0.10737397411459426,1
117,5.618549930510536,3.684324686688272,30.99937022060587,3.686189178953675,30.94400454183855,3.5116761616903753,30.151910535832176,3.6833635558353914,31.485364836719445,3.698656434199013,30.964497905361313,3.685684800217785,27.524675155345406,3.7136410413142524,31.738312128778546,3.729744923106719,31.774581674533483,3.688398935172599,28.473427791642838,3.7047880900107075,30.075875670895204,3.6786467807188794,0.005677905969392771,0.007542398234795744,-0.16697061902850407,0.004716775116512029,0.020009653480133505,0.007038019498905701,0.03499426059537303,0.051098142387839385,0.009752154453719797,0.02614130929182812,-2.3555556400193467,1.9288966904995846,0.12029544760849831,1.6588763378173326,-2.1719816124779925,-5.056061089043936,0.12325012914092781,3.721066301278551,-2.2449383067413216,-1.0600078152550587,1
118,21.70008222935575,3.703076638321565,31.66141970099218,3.715329347362232,27.96535218440519,3.485644118083835,26.769267097446548,3.7056973728698086,25.928938314364252,3.7162069003107265,31.076648044793853,3.694607167494063,30.368495827888204,3.722139295326053,29.04189788527649,3.7128237332482215,26.452991332100773,3.742827662370222,28.61922674772265,3.6849879420483758,30.008186015350912,3.68833401774351,0.014742620578055199,0.026995329618721975,-0.2026898996596751,0.017363355126298607,0.02787288256721654,0.006273149750553042,0.033805277582542814,0.024489715504711462,0.05449364462671191,-0.003346075695134232,0.6620494803863117,-2.978652357433358,-3.382643438385628,-5.556426522355192,0.11215013943253993,2.8438206725427975,-2.696414243502055,-5.32159034243271,0.14579895607981186,-0.0676896555442923,1
119,27.09930782224243,3.6901375435520047,29.337383233633354,3.7288726400693766,28.7755265309845,3.484869862114415,27.829698946884402,3.7162641037349595,28.34917894004209,3.694420741393364,35.89818885061745,3.6944047966300837,32.48935916147357,3.7158074379210344,27.297851267583958,3.706801025891378,27.35508408651286,3.7114122599443906,30.963732123436984,3.7193636932106573,31.094529594755933,3.6862354104461668,0.0039021331058379793,0.042637229623209816,-0.20136554833175158,0.030028693288792763,0.008185330947197311,0.008169386183916938,0.029572027474867646,0.020565615445211183,0.025176849498223852,0.033128282764490535,-2.3240364673588267,0.8101743465793092,1.0604318494378546,2.420240625677838,4.821540805823599,2.120863333585369,-1.7440466176925327,0.902092754412088,2.344505375714334,1.0863435794050211,1
120,18.850812425633556,3.6770892356400218,30.349635537617555,3.672732547505577,30.329310310717137,3.5141527284741696,29.221196913939604,3.700180763730246,33.18180980980904,3.721297534785805,27.793953089059006,3.6571946824244406,30.718040305111877,3.671986520177629,28.02438233082396,3.7002866411968833,31.06955709161002,3.7083534739696757,27.925964861224468,3.716939941753789,31.487631397000918,3.674021406965823,0.003067828674198747,-0.001288859460245817,-0.15986867849165343,0.02615935676442316,0.047276127819981806,-0.016826724541382454,-0.002034886788194079,0.026265234231060308,0.03433206700385272,0.042918534787966145,1.0122523039842015,1.5537837797326368,1.3914979670552015,4.832630869766948,-8.104235761558446,-1.7713188563616953,0.726531063240003,3.714473005097158,-3.0377672622125154,0.3931018022449848,1
121,10.289808506759899,3.719516334386894,27.244764998491526,3.7183690888788483,28.870451991658115,3.4650856524710725,32.0427665908588,3.701098682219997,34.17688554573985,3.6858084029050167,26.828033375524083,3.6748299017864934,26.24015122972191,3.695659658991513,33.741930350743566,3.693830344230884,30.779228354741807,3.7485343297269105,28.263414536247268,3.708659196507214,31.069258172244872,3.681139159210484,0.03837717517641037,0.03722992966836447,-0.21605350673941137,0.01995952300951309,0.00466924369453281,-0.006309257423990466,0.014520499781029095,0.01269118502040012,0.06739517051642663,0.027520037296730138,-3.104870539126029,-1.458858319059022,2.821569676919193,0.9950757359308113,-0.9659197135349231,-4.477889075389967,5.7175480199196045,-0.2903287368682115,0.33744967502279977,-0.41837322475604566,1
122,27.505073843448216,3.7203045618333017,29.054297155300713,3.6951753786740533,27.4311392511848,3.490977576876379,29.735825988961714,3.7443840254392358,30.353509586604098,3.7050367350124724,24.630423905765014,3.681662306165629,30.51914712296044,3.6932853801016057,29.90859953780644,3.6842110927951803,28.470016102487744,3.7086697943489706,34.05725784853975,3.683878648825004,31.91695305520951,3.680758550007183,0.03954601182611883,0.01441682866687044,-0.18978097313080378,0.06362547543205288,0.024278185005289554,0.0009037561584461784,0.012526830094422792,0.003452542787997448,0.02791124434178771,0.0031200988178210487,1.8095321568091869,-1.4393127404733157,-2.3069406018970824,-3.8233759591357526,-2.197609469759069,4.27899589323853,-3.833330812937124,-2.3092122522540635,5.793843312292481,0.8476948829646389,1
123,35.9884233188544,3.705612728089803,28.39992287120471,3.7351724096839027,29.87295085076929,3.4774421094521375,32.47487626936828,3.707783183913359,29.08539668982642,3.6989375869396492,29.91435323737685,3.724471377648373,30.11604546961679,3.721929384676218,31.69686176441057,3.687486454250076,25.50622133203079,3.6736150561080247,28.786599410469407,3.695940387252087,30.422567384558945,3.682839067801363,0.022773660288439856,0.052333341882539575,-0.20539695834922567,0.02494411611199565,0.016098519138286083,0.04163230984700972,0.03909031687485465,0.004647386448712876,-0.009224011693338419,0.013101319450723903,-0.6543742840960043,2.44181159958449,2.739050280406566,-1.2681128967776765,5.283929331611837,-0.40310165334365067,1.7882622266041288,-2.9637947704569534,-5.270658438070342,-1.4943856706505656,1
124,21.896101780992517,3.694104414314005,32.57879372686005,3.7269235652725325,31.936012949881267,3.4384425637724565,29.582091689551973,3.686225646671542,34.220271164171244,3.674914022741285,30.537067972929616,3.670581824856248,33.02601853200798,3.6962645617160943,32.79319378316253,3.6876478163639845,30.829295970209564,3.735233778615844,31.5022616956117,3.6943430690764445,31.24814283023895,3.670468126340044,0.023636287973961334,0.05645543893248872,-0.23202556256758733,0.01575752033149813,0.004445896401241267,0.00011369851620424143,0.025796435376050475,0.017179690023940708,0.0647656522758,0.023874942736400673,4.17887085565534,2.0630620991119777,-2.8927845798163077,5.134874474344823,0.6227147355527656,2.9099730623911917,1.0963320187519585,5.323074638178774,2.715662285142294,0.8255754456800055,1
125,28.310362988208116,3.70819525591919,33.399914749152764,3.682778241796529,32.14308630446977,3.478067399402504,30.38127118253005,3.7139580654507807,31.882621161534967,3.6911391195774303,27.93495219294492,3.6904101406520153,30.795854099893617,3.7059315109028153,33.61861269946622,3.709263695905352,29.563908209215253,3.7039458453126244,28.30473214276183,3.706226173468858,28.695822222813877,3.67899154483881,0.029203711080380224,0.003786696957718938,-0.20092414543630577,0.0349665206119707,0.012147574738620381,0.011418595813205368,0.026939966064005283,0.03027215106654202,0.024954300473814417,0.027234628630047997,0.821121022292715,0.20707335458850196,0.7991794929780767,-2.337650002636277,-2.602115779984697,-2.230164432114364,0.8254189163036898,-1.2653877609943116,-3.197529552849872,-2.5523206074250737,1
126,19.122206370098702,3.6848382934662562,32.2166753732743,3.686252313758186,31.193565559349953,3.457012953355645,31.853211016088814,3.696865158484355,27.80289831838721,3.6725525079940122,30.196620384476205,3.7006208979552473,29.894343990850462,3.704445322648965,27.155986950184932,3.690413262771183,32.210121459605816,3.7231177016838544,28.3651982061853,3.6915812222861546,28.780864342328034,3.670769963440386,0.014068330025870157,0.015482350317800098,-0.21375701008474124,0.026095195043968733,0.001782544553626142,0.029850934514861205,0.033675359208579,0.019643299330796893,0.05234773824346828,0.02081125884576851,-1.1832393758784647,-0.9495207451198162,1.4719398335587641,-4.079722843147756,2.2616681915312853,-0.901510109043155,-6.462625749281287,2.646213250390563,0.060466063423472605,0.08504211951415641,1
127,36.25884315021775,3.7092641258419827,27.982890631847585,3.672657243870795,26.07474861665484,3.4469634842533337,30.699300094599387,3.67534953370463,26.87039445727589,3.7110459987535904,30.190688398882617,3.7125126186729203,29.4731035678355,3.6860645636314087,31.358285550876392,3.7116405313416947,29.39590900102027,3.705208845266671,29.34110442730582,3.6892231628761456,31.463741408576592,3.671993010821317,0.037271115020665935,0.0006642330494783799,-0.22502952656798314,0.003356522883313229,0.03905298793227363,0.04051960785160347,0.01407155281009187,0.0396475205203779,0.033215834445354364,0.017230152054828807,-4.233784741426714,-5.118816942695112,-1.1539109214894268,-0.9325038611113214,-0.005931985593587541,-0.4212404230149609,4.20229860069146,-2.814212458585544,0.9759062211205176,2.682877066248558,1
128,45.543240306071056,3.690617019399484,32.42959411378877,3.712892564926354,28.804862728466066,3.4058541323872813,26.37592219774076,3.7025073063153036,31.281067183262067,3.723227975748628,27.597393300464333,3.6837748576172564,31.383762289710173,3.7073720165824042,32.669806495686885,3.70631450533871,31.25949975679735,3.6980532636267465,32.14282260377498,3.6899242083179216,34.040098213859295,3.6720537850260087,0.01856323437347518,0.04083877990034557,-0.26619965263872736,0.030453521289294905,0.05117419072261953,0.011721072591247772,0.035318231556395574,0.03426072031270122,0.025999478600737813,0.017870423291912907,4.4467034819411815,2.7301141118112255,-4.323377896858627,4.410672725986178,-2.5932950984182845,1.9106587218746718,1.3115209448104928,1.8635907557770786,2.801718176469162,2.5763568052827033,-1
129,33.107632165153916,3.704986171912835,30.735298585982843,3.7209017694816953,25.799946984696753,3.412897756661938,31.251016033662072,3.700478060865699,31.77046296597798,3.6929717152857253,28.815288088695894,3.731268267176642,30.247095391911163,3.6836314266811603,33.90831486750057,3.7306473544935623,28.988506591476128,3.7099972824748075,27.8821848258868,3.672013876503961,32.963326804925195,3.675979368153802,0.029006803759032973,0.04492240132789327,-0.26308161149186393,0.024498692711897085,0.016992347131923324,0.05528889902284018,0.007652058527358285,0.05466798633976033,0.03401791432100554,-0.0039654916498408355,-1.6942955278059237,-3.0049157437693133,4.875093835921312,0.48939578271591344,1.2178947882315612,-1.1366668977990102,1.238508371813687,-2.2709931653212223,-4.260637777888181,-1.0767714089340998,1
